gesture,confidence,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62
semiOpenPalm,0.9747620224952698,0.0,0.0,-4.7703974e-08,-0.061330136,-0.1330689,-0.067576334,-0.015631454,-0.28566653,-0.09256739,0.16833672,-0.35030088,-0.10962816,0.3328898,-0.3750911,-0.12241983,0.0858313,-0.52898014,-0.036895167,0.16346475,-0.71920127,-0.062933244,0.22219682,-0.82091683,-0.08815872,0.27960107,-0.90973353,-0.11095796,0.21840093,-0.49313915,-0.030318683,0.30633062,-0.7007426,-0.049266074,0.367147,-0.8108488,-0.0737659,0.41626307,-0.9092443,-0.09558701,0.31641275,-0.4103944,-0.03262828,0.41786987,-0.6074068,-0.06835832,0.47367537,-0.71110904,-0.09982391,0.5082897,-0.8084776,-0.12355559,0.3893775,-0.2920626,-0.04060907,0.48604664,-0.39198485,-0.07962117,0.47730452,-0.38535967,-0.092528015,0.4376419,-0.36254594,-0.10060653
semiOpenPalm,0.986100971698761,0.0,0.0,5.0967105e-07,-0.08435168,-0.13424717,-0.04737644,-0.03575697,-0.27924773,-0.07027643,0.18838848,-0.32487482,-0.089169584,0.37462258,-0.3063179,-0.105935976,0.047051996,-0.5097026,-0.02744371,0.07150992,-0.71093076,-0.054945398,0.10510171,-0.83405447,-0.08254338,0.13856189,-0.93242675,-0.10488663,0.20920809,-0.482685,-0.028724452,0.307377,-0.683357,-0.04725996,0.38116604,-0.8020845,-0.07061658,0.43800625,-0.8989719,-0.08905625,0.3276622,-0.41507173,-0.037107017,0.44985124,-0.58156747,-0.055447593,0.5270624,-0.6899454,-0.07487216,0.58618724,-0.783622,-0.09022433,0.42555928,-0.3133664,-0.051217087,0.5431855,-0.42534274,-0.06796038,0.61598444,-0.5011356,-0.07470359,0.67438775,-0.56915843,-0.080101736
semiOpenPalm,0.8777436017990112,0.0,0.0,1.8439182e-07,0.102175176,0.112082146,-0.053143725,0.26516837,0.15613742,-0.06906823,0.39579844,0.17488292,-0.07843343,0.4039048,0.118091226,-0.081910156,0.4558449,-0.0663745,-0.04539717,0.69761115,-0.08934388,-0.08055644,0.86491275,-0.08537969,-0.109612845,0.995149,-0.09837948,-0.12894216,0.43619904,-0.08588468,-0.033478703,0.5624241,0.008234094,-0.08349665,0.48029798,0.06241994,-0.10372372,0.39928818,0.0530558,-0.10646171,0.41047895,-0.086881794,-0.02616011,0.52040905,0.013857146,-0.069693305,0.43532187,0.05508932,-0.06744594,0.37221885,0.039081205,-0.05430269,0.3783352,-0.07941846,-0.024156654,0.4532403,0.017749568,-0.044239968,0.40247366,0.046464976,-0.033951126,0.34966105,0.03268956,-0.01943184
semiOpenPalm,0.6798169612884521,0.0,0.0,1.0153826e-06,0.116212666,0.121955745,-0.061506838,0.27340883,0.16851743,-0.084861465,0.41161737,0.1728721,-0.0987423,0.4210231,0.11190453,-0.108058244,0.47422534,-0.06241245,-0.07028508,0.7212977,-0.03838745,-0.10340014,0.8736792,-0.030701274,-0.13015287,0.99908495,-0.04276948,-0.14565037,0.45539635,-0.1011784,-0.051664457,0.6712135,-0.05757076,-0.08238829,0.80634964,-0.040111866,-0.10136686,0.90817034,-0.040153425,-0.111417845,0.42746663,-0.11242399,-0.03627037,0.5512337,-0.0031049412,-0.07170433,0.47280812,0.033712417,-0.075853676,0.39962146,0.040879965,-0.06593999,0.40483394,-0.098634064,-0.02626685,0.5132403,-0.014896214,-0.044126503,0.48104864,0.017047742,-0.03817573,0.43443856,0.031333603,-0.025943348
semiOpenPalm,0.9160065054893494,0.0,0.0,1.1259723e-06,0.11876812,0.116914794,-0.069867566,0.30855072,0.17140673,-0.08444027,0.45329836,0.16902073,-0.08293195,0.488658,0.11046816,-0.073539004,0.4810099,-0.010714353,-0.083468124,0.7438028,0.033255663,-0.106927924,0.88412523,0.043034114,-0.117233664,0.9968651,0.033475112,-0.11923879,0.46803147,-0.07541699,-0.05252905,0.73096955,-0.04221353,-0.07968647,0.8885742,-0.024434578,-0.08902104,0.9997613,-0.021849593,-0.08868262,0.43721905,-0.10359145,-0.023679325,0.5952373,-0.020847121,-0.057186775,0.5570488,0.030400122,-0.06726735,0.50582105,0.052664872,-0.058964487,0.40388316,-0.101702824,0.00040492613,0.5274069,-0.027527392,-0.020826682,0.49756306,0.010000627,-0.02190892,0.44440728,0.023259586,-0.012655878
semiOpenPalm,0.8616244196891785,0.0,0.0,8.0861076e-07,0.12356903,0.11289992,-0.05732491,0.31463876,0.14839423,-0.07540624,0.43317252,0.09452887,-0.08181968,0.47575858,0.034680635,-0.085680045,0.4896121,0.0040861643,-0.07222708,0.7400725,0.03864511,-0.099534415,0.8799599,0.041101865,-0.116509095,0.9910041,0.028939158,-0.1265567,0.4901313,-0.065201804,-0.053863194,0.74397665,-0.02037299,-0.080487035,0.8889985,-0.016815484,-0.09578058,0.99959314,-0.028523823,-0.104089595,0.47586295,-0.10202477,-0.03807698,0.71060276,-0.07819357,-0.05667528,0.8550463,-0.078924134,-0.07319375,0.9657729,-0.08939142,-0.08296442,0.44884807,-0.11674236,-0.02707151,0.6397287,-0.11539931,-0.039279353,0.76120317,-0.12050807,-0.0465377,0.855809,-0.13293025,-0.050003447
semiOpenPalm,0.7008447647094727,0.0,0.0,5.9110624e-07,0.103084646,0.112266965,-0.049666215,0.27507615,0.16059332,-0.060142003,0.38641742,0.11902163,-0.0622012,0.42128557,0.062135402,-0.06131145,0.4936823,0.03287385,-0.048994984,0.73151624,0.061958153,-0.07212285,0.8726401,0.063060485,-0.086839885,0.981655,0.052862838,-0.094433144,0.50048,-0.02792736,-0.029884221,0.742749,-0.011624475,-0.054344896,0.89116323,-0.018853942,-0.06639416,0.9992619,-0.03841391,-0.06961152,0.4824229,-0.059356093,-0.013744514,0.6824422,-0.0636709,-0.026825074,0.80736977,-0.08025647,-0.037812684,0.9035033,-0.10386605,-0.0417529,0.4404938,-0.07034871,-0.0027502086,0.582638,-0.09080718,-0.0056913523,0.6662415,-0.11145172,-0.005973609,0.72598976,-0.13861556,-0.0034994523
semiOpenPalm,0.9939263463020325,0.0,0.0,1.9444801e-09,0.0557609,-0.19782393,-0.061802607,0.08205707,-0.35061985,-0.08250687,-0.0034959412,-0.48170495,-0.09623073,-0.1622114,-0.527314,-0.10104925,-0.10574527,-0.54207903,-0.026835749,-0.15115805,-0.7463579,-0.07775566,-0.191652,-0.8712952,-0.1072763,-0.23295164,-0.9724883,-0.12372021,-0.24116327,-0.48074642,-0.026343392,-0.30102196,-0.6047764,-0.09292765,-0.1920517,-0.44359544,-0.09579235,-0.14412968,-0.37483948,-0.07631268,-0.34995195,-0.3909244,-0.035479076,-0.40322176,-0.47861692,-0.1116712,-0.27289587,-0.34300542,-0.07730193,-0.23752242,-0.29058787,-0.029821517,-0.43793392,-0.26842484,-0.05013445,-0.5059893,-0.35153407,-0.083804935,-0.3855268,-0.2918491,-0.03592608,-0.3444585,-0.2523788,0.012443556
semiOpenPalm,0.9930564761161804,0.0,0.0,1.5974476e-06,0.07065206,-0.16947919,-0.04060283,0.045210145,-0.28428707,-0.06826497,-0.071988165,-0.3964408,-0.098472245,-0.2349733,-0.41487008,-0.12054101,-0.076802604,-0.47569,-0.042834904,-0.10051573,-0.70075667,-0.0858205,-0.11265092,-0.8178056,-0.11652531,-0.13434552,-0.9207087,-0.14267895,-0.2147912,-0.4508175,-0.058819685,-0.31027043,-0.6584351,-0.14179407,-0.37788302,-0.7770471,-0.20251532,-0.4383699,-0.89879465,-0.2424106,-0.31425828,-0.37454873,-0.072949395,-0.4047001,-0.5075622,-0.14024727,-0.29671866,-0.39734352,-0.12396829,-0.22253531,-0.3228306,-0.096715435,-0.3715791,-0.25397828,-0.09226688,-0.4581388,-0.3525909,-0.13697806,-0.35961786,-0.31417283,-0.114291295,-0.29005983,-0.27038673,-0.08726523
semiOpenPalm,0.9950860142707825,0.0,0.0,1.4830508e-06,0.07573524,-0.11629353,-0.082978606,0.04711498,-0.26958397,-0.10727413,-0.1339732,-0.3481905,-0.115916826,-0.30397743,-0.36296436,-0.12478514,-0.061014134,-0.48945197,-0.06653919,-0.07515861,-0.70868534,-0.1031594,-0.08750095,-0.8379527,-0.13433637,-0.11140965,-0.94550776,-0.15534055,-0.20473164,-0.4581691,-0.060663767,-0.28025007,-0.68285584,-0.092518866,-0.32785004,-0.81791234,-0.12396078,-0.36899012,-0.92943335,-0.140984,-0.31368747,-0.38405025,-0.062829256,-0.4154016,-0.57021356,-0.1232539,-0.4660682,-0.69884175,-0.17167749,-0.51105255,-0.8128852,-0.1979612,-0.3874224,-0.26864973,-0.06894124,-0.44321862,-0.37385798,-0.13278879,-0.36390436,-0.3265813,-0.13683055,-0.2850027,-0.25629732,-0.1292547
semiOpenPalm,0.9867386221885681,0.0,0.0,1.3441445e-06,0.098108046,-0.14318682,-0.07151341,0.064722076,-0.3155399,-0.09973636,-0.08947692,-0.4149351,-0.11980951,-0.24929011,-0.42879134,-0.1388364,-0.04989804,-0.50154126,-0.060272668,-0.056971315,-0.7085095,-0.10705989,-0.07620999,-0.8400363,-0.14768137,-0.09379225,-0.9465334,-0.17668784,-0.19621904,-0.4760619,-0.05886324,-0.26266497,-0.6857163,-0.096095175,-0.30803213,-0.8259631,-0.13235694,-0.340254,-0.9403336,-0.15877719,-0.3138045,-0.40462652,-0.06613002,-0.4107849,-0.5883202,-0.10712162,-0.45662192,-0.71702594,-0.14295004,-0.48497117,-0.8216319,-0.16755009,-0.41576916,-0.29595456,-0.07955959,-0.53283155,-0.40704706,-0.121316805,-0.6016479,-0.49412337,-0.1420965,-0.654665,-0.5753162,-0.15515819
semiOpenPalm,0.9765626788139343,0.0,0.0,-2.4596798e-07,-0.055404693,0.15668234,-0.07736257,-0.24062599,0.25176805,-0.09475741,-0.40457422,0.29742318,-0.09122951,-0.5142187,0.3035707,-0.08247928,-0.4526875,0.09434048,-0.1023639,-0.7331175,0.13300721,-0.11692674,-0.87827134,0.13111873,-0.11584267,-0.9933682,0.114977196,-0.112411946,-0.46233833,0.019474193,-0.054674614,-0.58089453,0.15159103,-0.08507746,-0.5037931,0.1991689,-0.07575254,-0.44299677,0.18121281,-0.05780728,-0.43960118,-0.010516309,-0.007604203,-0.54672027,0.12798682,-0.043035407,-0.4808102,0.1754922,-0.034145176,-0.42313656,0.16463631,-0.014148546,-0.41071448,-0.014247652,0.036708664,-0.49945772,0.095711924,0.016679037,-0.45208806,0.14042489,0.026356943,-0.39174703,0.13782549,0.04467092
semiOpenPalm,0.9811562895774841,0.0,0.0,6.137974e-07,-0.029968532,0.16778721,-0.09820103,-0.18841353,0.24336131,-0.12503047,-0.35559347,0.2593909,-0.11771553,-0.4555133,0.2443253,-0.10248116,-0.45016193,0.100705914,-0.14438939,-0.706125,0.15332703,-0.15858212,-0.840154,0.16842812,-0.16224982,-0.94699067,0.1628883,-0.161082,-0.47739077,0.021761687,-0.07532228,-0.7403652,0.059764955,-0.100219324,-0.88261104,0.07952184,-0.11001183,-0.9967053,0.08110831,-0.11238606,-0.4654309,-0.016179165,-0.003450952,-0.6854868,0.016790355,-0.021209402,-0.84085506,0.032469142,-0.04178944,-0.9594478,0.02900303,-0.050049428,-0.4393221,-0.018038938,0.06612923,-0.60136956,0.017763149,0.0668868,-0.70098317,0.03957756,0.0632876,-0.773435,0.046849187,0.06252461
semiOpenPalm,0.771130383014679,0.0,0.0,1.1652435e-06,0.0287193,0.14417978,-0.15225756,-0.05882816,0.22236004,-0.23802769,-0.1778253,0.24253003,-0.29104498,-0.28043857,0.21653312,-0.34054762,-0.3512445,0.13486405,-0.23401107,-0.5757795,0.19362797,-0.31437528,-0.7191977,0.177362,-0.36455065,-0.83340865,0.13709705,-0.39295673,-0.42789295,0.03938191,-0.17536983,-0.6863859,0.09208784,-0.24991772,-0.8600962,0.106507935,-0.29103634,-0.99450284,0.10470952,-0.31732088,-0.46141976,-0.025794832,-0.12135208,-0.691222,-0.003361045,-0.18213712,-0.85417455,0.0031156628,-0.21670958,-0.9869681,-0.0043588835,-0.23533395,-0.46086955,-0.0574994,-0.07590284,-0.643758,-0.05354656,-0.114498295,-0.75318134,-0.05835525,-0.13313216,-0.83678955,-0.069959424,-0.14431557
semiOpenPalm,0.7032409906387329,0.0,0.0,1.2889894e-06,-0.019223444,0.16046323,-0.12780243,-0.14063355,0.23790845,-0.18850012,-0.29248443,0.22260936,-0.21978703,-0.3672931,0.17235193,-0.24537914,-0.3945894,0.12628117,-0.1874739,-0.6590822,0.18481432,-0.2458202,-0.81853634,0.19260167,-0.2745872,-0.93403655,0.17599215,-0.29002002,-0.43776602,0.025357353,-0.1359954,-0.7146266,0.0262355,-0.19791134,-0.8819729,0.0058758627,-0.22543497,-0.99963516,-0.027010135,-0.23835553,-0.43610832,-0.046132114,-0.08871604,-0.6370103,-0.072908565,-0.13655677,-0.7654533,-0.09857933,-0.16434978,-0.8596489,-0.12958822,-0.17674105,-0.40199688,-0.08857914,-0.049518187,-0.52187747,-0.12313129,-0.08003664,-0.58014715,-0.14529143,-0.09584712,-0.61415833,-0.16739875,-0.10225548
semiOpenPalm,0.9817994832992554,0.0,0.0,-4.1530527e-07,-0.23545444,-0.16413859,0.0023410467,-0.25186202,-0.37605497,0.004043057,-0.1404217,-0.5052046,0.005599235,-0.041486405,-0.5623403,0.006269609,-0.12500066,-0.49817315,-0.036787856,-0.117297515,-0.724558,-0.06676185,-0.10359447,-0.88220745,-0.0886364,-0.09166898,-0.9957895,-0.104326956,0.06784244,-0.47037002,-0.046663754,0.0066637113,-0.6092497,-0.07441576,-0.046258558,-0.56232244,-0.06931546,-0.055620708,-0.49499258,-0.060342807,0.21527854,-0.4092103,-0.054436117,0.10062393,-0.5383146,-0.076921396,0.04104584,-0.488465,-0.052236542,0.028507708,-0.42037454,-0.030735938,0.3288125,-0.33597574,-0.06154242,0.19897506,-0.44582996,-0.06386215,0.13413548,-0.41577455,-0.034003273,0.12033784,-0.3651924,-0.008262859
semiOpenPalm,0.9937466979026794,0.0,0.0,1.1766552e-06,-0.17976311,-0.17580709,0.0048826733,-0.17759618,-0.35737026,-0.012031442,-0.07123303,-0.4581103,-0.032155667,0.028550858,-0.4879144,-0.052572027,-0.15580404,-0.4482744,-0.072112925,-0.19043574,-0.69331366,-0.1146981,-0.19607085,-0.8415553,-0.13059127,-0.19266492,-0.951189,-0.13481785,0.021978984,-0.44106176,-0.09457107,0.07887245,-0.70949847,-0.12734894,0.13042799,-0.86960655,-0.1389973,0.18800807,-0.9821675,-0.13912103,0.17921545,-0.39347374,-0.10936549,0.16236472,-0.5353229,-0.13144279,0.09969061,-0.49319005,-0.112194896,0.063021824,-0.431531,-0.08508147,0.30385306,-0.3235034,-0.1235801,0.23288569,-0.41354442,-0.12288097,0.18051231,-0.38341534,-0.08497414,0.1615406,-0.33019048,-0.04623233
semiOpenPalm,0.9947156310081482,0.0,0.0,8.389272e-07,-0.18397768,-0.17637298,0.015413922,-0.15560664,-0.34709835,0.004996862,-0.04088874,-0.4314131,-0.0037647786,0.076108,-0.460287,-0.019843044,-0.14599569,-0.45092648,-0.076610275,-0.16806196,-0.69624895,-0.109100215,-0.17510243,-0.8420302,-0.120122604,-0.16270228,-0.9537754,-0.122847274,0.041760255,-0.43918782,-0.09944986,0.0439294,-0.70062244,-0.13112573,0.052183,-0.8730695,-0.14434679,0.07247504,-0.9973702,-0.14800489,0.19747074,-0.38022038,-0.113105126,0.25254357,-0.5912899,-0.14536749,0.28001854,-0.7496483,-0.17091444,0.32291302,-0.85518205,-0.18353996,0.30740383,-0.2909106,-0.11956566,0.24820004,-0.37457845,-0.13330485,0.16642267,-0.36335337,-0.12050041,0.13574786,-0.31749755,-0.107109204
semiOpenPalm,0.9888356328010559,0.0,0.0,7.940576e-07,-0.1671814,-0.1798675,0.010566482,-0.16859841,-0.36161044,0.0031804387,-0.08939597,-0.4861642,-0.0047205603,-0.007224932,-0.5537678,-0.016130218,-0.14931199,-0.45417562,-0.06552607,-0.2095651,-0.6908431,-0.10548978,-0.22738396,-0.8337804,-0.11981368,-0.22075565,-0.94220257,-0.12591727,0.018424839,-0.43576658,-0.0924951,0.038789336,-0.702917,-0.13281785,0.07528305,-0.8722796,-0.15148999,0.1198843,-0.99278784,-0.15945606,0.1691861,-0.37612113,-0.11472358,0.24260241,-0.6115556,-0.15630853,0.30061835,-0.7566331,-0.18055406,0.35173127,-0.8634979,-0.19147654,0.2926457,-0.29145068,-0.13214844,0.4009069,-0.43729454,-0.16904414,0.46855637,-0.5347686,-0.1801629,0.52581865,-0.61878186,-0.18165344
semiOpenPalm,0.9924653768539429,0.0,0.0,-4.7123285e-07,-0.08767019,-0.1424313,-0.0525432,-0.14371121,-0.33680972,-0.09175256,-0.10749583,-0.49380228,-0.13491474,0.051411346,-0.56185997,-0.17244068,0.03580119,-0.5251267,-0.036959477,0.07377964,-0.7465037,-0.10566484,0.080257505,-0.87940586,-0.13221042,0.117490456,-0.99307406,-0.1460284,0.17411934,-0.4648769,-0.04643576,0.17604467,-0.603818,-0.137538,0.06335881,-0.42139748,-0.12926187,0.08387735,-0.35734752,-0.09567636,0.30900612,-0.38345483,-0.068654954,0.2802903,-0.45996356,-0.15191253,0.16769928,-0.31035024,-0.105388835,0.20696263,-0.28374878,-0.04921854,0.44015795,-0.28397506,-0.09798446,0.42103022,-0.3668733,-0.13413574,0.31390166,-0.2749593,-0.095268235,0.33427182,-0.2452146,-0.05501651
semiOpenPalm,0.9989924430847168,0.0,0.0,1.1144821e-06,-0.121171065,-0.11449135,-0.053750377,-0.15000229,-0.27485588,-0.08534051,-0.030216536,-0.3988812,-0.117441334,0.14063777,-0.4471646,-0.1443354,-0.05500365,-0.4836086,-0.042892385,-0.03702737,-0.7163801,-0.092246376,-0.012967212,-0.8568737,-0.120941445,0.010118524,-0.9706924,-0.13645373,0.10971619,-0.45300803,-0.048065566,0.19531101,-0.67945194,-0.099677995,0.2608818,-0.8224953,-0.12618707,0.3146418,-0.9492105,-0.13449715,0.23665668,-0.3721276,-0.060263764,0.27914888,-0.48419198,-0.13493514,0.17814417,-0.35724217,-0.13405177,0.10430856,-0.2567211,-0.10715617,0.3279771,-0.25912973,-0.07634751,0.37314585,-0.34543303,-0.13173522,0.2866112,-0.28277862,-0.12123552,0.20483539,-0.21796279,-0.09567629
semiOpenPalm,0.9955865740776062,0.0,0.0,5.1264135e-07,-0.12747355,-0.11815352,-0.035020344,-0.14377216,-0.29467326,-0.04283494,-0.012265922,-0.41224554,-0.04709519,0.1381215,-0.45573035,-0.05493982,-0.08783412,-0.48019463,-0.01383104,-0.09162501,-0.69648004,-0.03247129,-0.08333993,-0.8327983,-0.04912266,-0.07614873,-0.9459017,-0.063349634,0.055593383,-0.46665204,-0.024206558,0.108618714,-0.7052538,-0.045097016,0.14086582,-0.85985416,-0.06950359,0.16647263,-0.98604614,-0.08328767,0.18221168,-0.4116062,-0.039642178,0.26775935,-0.6348475,-0.08481835,0.2905389,-0.7872266,-0.12478026,0.32198676,-0.91381603,-0.14814588,0.29117128,-0.31390324,-0.055510085,0.27531788,-0.4326137,-0.110079885,0.195564,-0.36652964,-0.11970644,0.15080798,-0.2717264,-0.1193441
semiOpenPalm,0.983221173286438,0.0,0.0,6.166122e-07,-0.116576046,-0.15561196,-0.030972764,-0.12440857,-0.34981674,-0.049321968,0.020491963,-0.44802874,-0.068217196,0.14497791,-0.39071822,-0.087562315,-0.041647773,-0.5132813,-0.023806276,-0.05453922,-0.7111739,-0.0521143,-0.059674203,-0.8367655,-0.07756782,-0.05739882,-0.9429882,-0.09944793,0.106078334,-0.50459725,-0.037437197,0.14404987,-0.7171848,-0.061132528,0.17593421,-0.8625143,-0.08583793,0.19680338,-0.98044294,-0.10455031,0.23589464,-0.44473678,-0.056369223,0.29257298,-0.6229834,-0.08186173,0.31840408,-0.7547043,-0.1078259,0.3285997,-0.86280257,-0.12601273,0.3531093,-0.35166758,-0.07924035,0.4542836,-0.47966254,-0.09990076,0.50592965,-0.57480526,-0.11138387,0.53914684,-0.6561193,-0.12042829
semiOpenPalm,0.9708341956138611,0.0,0.0,5.913912e-07,0.229228,-0.076240286,-0.037836727,0.3066565,-0.2602293,-0.04261763,0.29374996,-0.42919406,-0.036670554,0.22225006,-0.53483754,-0.027816016,0.19122835,-0.45122853,-0.06108194,0.21860412,-0.7115593,-0.07404661,0.21061175,-0.86374146,-0.07805442,0.18543307,-0.98265684,-0.079577215,0.025228458,-0.45665655,-0.039093476,0.11359882,-0.6462146,-0.04048404,0.18058996,-0.6810141,-0.0312374,0.20259103,-0.6883755,-0.025613025,-0.09658001,-0.4207152,-0.016733397,-0.004659609,-0.5398791,-0.016845537,0.046436787,-0.48442188,-0.0020238347,0.05474196,-0.41742733,0.008281227,-0.1829548,-0.37109792,0.0020031508,-0.07940517,-0.45580533,0.0049256515,-0.03806721,-0.40837884,0.018062124,-0.03578076,-0.350626,0.029186752
semiOpenPalm,0.9855730533599854,0.0,0.0,1.5080062e-06,0.1814706,-0.13644995,-0.020604912,0.20917383,-0.28977233,-0.044156216,0.11544043,-0.3954262,-0.063844845,0.02021185,-0.45748463,-0.08532574,0.1596141,-0.41152516,-0.093486294,0.26953956,-0.6490977,-0.1418095,0.3187304,-0.78955805,-0.16671789,0.35901082,-0.8980311,-0.1746609,-0.005435216,-0.41873574,-0.094382904,0.0040070894,-0.68832153,-0.13741449,0.013740458,-0.86788404,-0.15086082,0.019654494,-0.9998069,-0.1527238,-0.143593,-0.38806424,-0.089969434,-0.09829234,-0.5309036,-0.116351746,-0.04183177,-0.48712847,-0.099732086,-0.016898887,-0.42061272,-0.0762805,-0.24372081,-0.3357963,-0.08650735,-0.19663851,-0.44018945,-0.08698824,-0.13987583,-0.41147318,-0.054507997,-0.112691045,-0.358254,-0.022815274
semiOpenPalm,0.6996719241142273,0.0,0.0,1.1935791e-06,0.17240186,-0.1290595,-0.019558039,0.21727224,-0.29976067,-0.038710523,0.16817787,-0.43050662,-0.054068413,0.091665044,-0.52370423,-0.07220234,0.17981921,-0.3972452,-0.07616969,0.27121863,-0.6553623,-0.11453734,0.3163067,-0.8156937,-0.13506743,0.34376305,-0.9366979,-0.1445495,0.0181468,-0.40091032,-0.08098009,0.04231719,-0.67578536,-0.1168296,0.050523058,-0.85665727,-0.13659477,0.051905807,-0.998652,-0.14660807,-0.12789762,-0.37925416,-0.083166346,-0.13864538,-0.6109226,-0.10934721,-0.14208058,-0.7477942,-0.12187764,-0.14343366,-0.8545341,-0.12773566,-0.23504919,-0.34112415,-0.08492335,-0.24461213,-0.5017246,-0.10204887,-0.23860376,-0.58057094,-0.10212566,-0.2271306,-0.64256,-0.09877228
semiOpenPalm,0.9833303689956665,0.0,0.0,1.2707451e-06,0.1917668,-0.12824938,-0.01717693,0.24348399,-0.3053519,-0.039065987,0.22207682,-0.46075514,-0.056613732,0.19866063,-0.57998216,-0.078247905,0.17286672,-0.4156175,-0.094815485,0.25482002,-0.6698429,-0.14104447,0.29722098,-0.82137483,-0.1623823,0.3225149,-0.93093306,-0.1720395,0.004306914,-0.4134193,-0.10527006,0.059904285,-0.6923554,-0.14541881,0.08427098,-0.8653962,-0.16238356,0.09778795,-0.99520725,-0.17226125,-0.15889773,-0.38280234,-0.11309369,-0.14099255,-0.6474867,-0.14575268,-0.12612747,-0.806987,-0.16436186,-0.10781608,-0.92740375,-0.17695071,-0.29945368,-0.32944864,-0.11927133,-0.331283,-0.5150435,-0.15075032,-0.33618763,-0.63416415,-0.16467546,-0.3342939,-0.73681784,-0.17185335
semiOpenPalm,0.9415154457092285,0.0,0.0,1.1150197e-07,0.11872936,0.1514608,-0.051258896,0.3218875,0.21508563,-0.05803862,0.47851694,0.2595994,-0.05163623,0.5778024,0.25386998,-0.040370386,0.5137784,-0.005330043,-0.048641223,0.73842764,0.011926574,-0.05481472,0.8875288,0.008097587,-0.059056837,0.9999606,-0.008882452,-0.062081385,0.47877875,-0.057349484,-0.016681409,0.5855146,0.10295058,-0.03674675,0.49497965,0.16678415,-0.040668957,0.3979678,0.16357212,-0.035737146,0.42613435,-0.066108964,0.014394185,0.5324938,0.082898654,-0.011316217,0.46089548,0.14784114,-0.015081835,0.3910482,0.14922696,-0.008312537,0.38035077,-0.056683823,0.04373631,0.47364074,0.07603978,0.024993606,0.42820963,0.12634149,0.022145273,0.3723264,0.1279038,0.027546057
semiOpenPalm,0.9645168781280518,0.0,0.0,8.8159504e-07,0.07135945,0.1493575,-0.062160045,0.24963327,0.22638933,-0.075727224,0.41022974,0.26030943,-0.07601445,0.49931797,0.22037172,-0.07135532,0.43392083,0.054946337,-0.07365449,0.68941283,0.08880783,-0.09630589,0.8449734,0.103002876,-0.10948861,0.9736491,0.09594595,-0.11500041,0.45188785,-0.0006738673,-0.04707204,0.700345,0.05144661,-0.06595796,0.8688704,0.08411996,-0.070406176,0.99539936,0.09581295,-0.06938252,0.445867,-0.028830834,-0.023955455,0.5839066,0.095240824,-0.04913614,0.50385606,0.14064984,-0.048250463,0.42418844,0.14687835,-0.035500314,0.43311533,-0.03138128,-0.0059465086,0.5440838,0.072495155,-0.024675122,0.50350225,0.113655046,-0.022463407,0.44386122,0.12142974,-0.012363286
semiOpenPalm,0.9217396378517151,0.0,0.0,1.0465001e-06,0.05023568,0.14188252,-0.073245324,0.23184307,0.2138133,-0.0957434,0.39848304,0.22981559,-0.09643903,0.4493351,0.16694751,-0.09284878,0.36939842,0.06481079,-0.12830669,0.6223012,0.10417349,-0.16499765,0.78254944,0.11094455,-0.1907898,0.9144804,0.09850181,-0.20609632,0.40327516,-0.0015991144,-0.090972684,0.6615006,0.039928026,-0.11665254,0.8414335,0.060988348,-0.12675811,0.9979783,0.063554995,-0.13313104,0.41463292,-0.036801904,-0.052628852,0.5459035,0.07299754,-0.06643121,0.52093625,0.11823772,-0.05984735,0.48286653,0.12960032,-0.049254425,0.41303474,-0.048456974,-0.020588927,0.5417745,0.028072273,-0.031013476,0.5697413,0.06429299,-0.027960056,0.5694843,0.073924124,-0.020824874
semiOpenPalm,0.9769412875175476,0.0,0.0,8.718384e-07,0.04835968,0.12116172,-0.05577769,0.241866,0.17812994,-0.0687909,0.40583083,0.19036923,-0.06713256,0.47854683,0.17012474,-0.06321656,0.39296934,0.037790574,-0.07927828,0.6119446,0.091787726,-0.10555891,0.76745725,0.1120883,-0.12242357,0.89012825,0.11988388,-0.13146172,0.42867216,-0.014584619,-0.052229866,0.67215365,0.04236247,-0.07847266,0.8514014,0.07072319,-0.09084471,0.99616265,0.08752146,-0.093848445,0.44559565,-0.031013489,-0.025126297,0.6584861,0.00675715,-0.042778824,0.82444555,0.023992976,-0.05494743,0.96040815,0.03183888,-0.058852386,0.43398708,-0.027719848,-0.0021511572,0.5765175,-0.008334677,-0.015627531,0.6814672,-0.010699466,-0.022108337,0.7628155,-0.016158482,-0.02238583
